13.7143	20.3893	3.1625	1545128119.2961
13.7143	20.3894	3.1625	1545128119.356
13.7143	20.3894	3.1625	1545128119.4163
13.7144	20.3893	3.1625	1545128119.4756
13.7143	20.3893	3.1626	1545128119.5358
13.7144	20.3894	3.1625	1545128119.596
13.7144	20.3894	3.1625	1545128119.6562
13.7143	20.3894	3.1624	1545128119.7187
13.7142	20.3894	3.1625	1545128119.7761
13.7143	20.3893	3.1626	1545128119.8359
13.7143	20.3894	3.1624	1545128119.8961
13.7143	20.3894	3.1625	1545128119.9585
13.7142	20.3894	3.1625	1545128120.0162
13.7143	20.3894	3.1624	1545128120.0757
13.7142	20.3894	3.1625	1545128120.1359
13.7142	20.3894	3.1625	1545128120.1987
13.7142	20.3894	3.1625	1545128120.2556
13.7143	20.3893	3.1626	1545128120.316
13.7147	20.3894	3.1624	1545128120.3762
13.7148	20.3893	3.1625	1545128120.4385
13.7148	20.3894	3.1624	1545128120.4957
13.7148	20.3894	3.1624	1545128120.5561
13.7147	20.3894	3.1624	1545128120.6161
13.7148	20.3893	3.1625	1545128120.6756
13.7148	20.3893	3.1626	1545128120.7358
13.7148	20.3893	3.1624	1545128120.7956
13.7148	20.3893	3.1625	1545128120.856
13.7147	20.3893	3.1624	1545128120.9157
13.7146	20.3893	3.1625	1545128120.9759
13.7147	20.3892	3.1626	1545128121.0355
13.7146	20.3893	3.1624	1545128121.0961
13.7146	20.3893	3.1625	1545128121.1596
13.7146	20.3893	3.1624	1545128121.216
13.7145	20.3893	3.1625	1545128121.2761
13.7146	20.3892	3.1626	1545128121.3357
13.7145	20.3891	3.1625	1545128121.3985
13.7145	20.3891	3.1625	1545128121.4558
13.7146	20.3891	3.1626	1545128121.5164
13.7147	20.3891	3.1625	1545128121.5765
13.7147	20.3891	3.1626	1545128121.6384
13.7147	20.3892	3.1624	1545128121.6957
13.7146	20.3892	3.1625	1545128121.7556
13.7146	20.3892	3.1624	1545128121.8157
13.7145	20.3892	3.1625	1545128121.8784
13.7146	20.3891	3.1626	1545128121.9359
13.7146	20.3891	3.1625	1545128121.9965
13.7145	20.3891	3.1625	1545128122.0562
13.7146	20.3891	3.1626	1545128122.1185
13.7146	20.3891	3.1625	1545128122.1758
13.7147	20.3891	3.1626	1545128122.2357
13.7146	20.3891	3.1624	1545128122.2959
13.7146	20.3892	3.1625	1545128122.3586
13.7146	20.3892	3.1624	1545128122.4157
13.7145	20.3892	3.1625	1545128122.4761
13.7146	20.3891	3.1626	1545128122.5361
13.7145	20.3891	3.1625	1545128122.5987
13.7145	20.3891	3.1625	1545128122.6559
13.7146	20.3891	3.1626	1545128122.7162
13.7146	20.3891	3.1625	1545128122.7764
13.7146	20.3891	3.1626	1545128122.8385
13.7146	20.3891	3.1624	1545128122.8957
13.7146	20.3892	3.1625	1545128122.9559
13.7146	20.3892	3.1624	1545128123.0155
13.7146	20.3892	3.1625	1545128123.0756
13.7146	20.3891	3.1626	1545128123.1357
13.7146	20.3891	3.1625	1545128123.196
13.7146	20.3891	3.1625	1545128123.2561
13.7147	20.389	3.1626	1545128123.3187
13.7147	20.3891	3.1625	1545128123.3759
13.7148	20.389	3.1626	1545128123.436
13.7147	20.3891	3.1624	1545128123.4959
13.7147	20.3892	3.1625	1545128123.5584
13.7147	20.3892	3.1624	1545128123.6158
13.7147	20.3892	3.1624	1545128123.6758
13.7147	20.3892	3.1625	1545128123.736
13.7146	20.3891	3.1625	1545128123.7985
13.7146	20.3891	3.1625	1545128123.8559
13.7147	20.3891	3.1625	1545128123.9162
13.7147	20.3892	3.1625	1545128123.9762
13.7148	20.3891	3.1626	1545128124.0387
13.7147	20.3892	3.1624	1545128124.0957
13.7147	20.3892	3.1624	1545128124.1562
13.7147	20.3892	3.1624	1545128124.2159
13.7148	20.3891	3.1625	1545128124.2755
13.7148	20.3891	3.1626	1545128124.3358
13.7148	20.389	3.1625	1545128124.3961
13.7148	20.389	3.1625	1545128124.4559
13.7148	20.389	3.1626	1545128124.5187
13.7148	20.389	3.1625	1545128124.5759
13.7148	20.389	3.1626	1545128124.6359
13.7148	20.3891	3.1624	1545128124.6959
13.7148	20.3891	3.1625	1545128124.7586
13.7147	20.3891	3.1624	1545128124.8157
