14.8537	18.2771	4.6763	1545135615.0127
14.8537	18.2771	4.6763	1545135615.0732
14.8537	18.2771	4.6763	1545135615.0732
14.8537	18.2771	4.6763	1545135615.1328
14.8537	18.2771	4.6763	1545135615.1328
14.8537	18.2771	4.6763	1545135615.1934
14.8537	18.2771	4.6763	1545135615.1934
14.8537	18.2771	4.6763	1545135615.2528
14.8537	18.2771	4.6763	1545135615.2528
14.8537	18.2771	4.6763	1545135615.313
14.8537	18.2771	4.6763	1545135615.313
14.8537	18.2771	4.6763	1545135615.3728
14.8537	18.2771	4.6763	1545135615.3728
14.8537	18.2771	4.6763	1545135615.4335
14.8537	18.2771	4.6763	1545135615.4335
14.8537	18.2771	4.6763	1545135615.4927
14.8537	18.2771	4.6763	1545135615.4927
14.8537	18.2771	4.6763	1545135615.5528
14.8537	18.2771	4.6763	1545135615.5528
14.8537	18.2771	4.6763	1545135615.6127
14.8537	18.2771	4.6763	1545135615.6127
14.8537	18.2771	4.6763	1545135615.6728
14.8537	18.2771	4.6763	1545135615.6728
14.8537	18.2771	4.6763	1545135615.7328
14.8537	18.2771	4.6763	1545135615.7328
14.8537	18.2771	4.6763	1545135615.7931
14.8537	18.2771	4.6763	1545135615.7931
14.8537	18.2771	4.6763	1545135615.8527
14.8537	18.2771	4.6763	1545135615.8527
14.8537	18.2771	4.6763	1545135615.9127
14.8537	18.2771	4.6763	1545135615.9127
14.8537	18.2771	4.6763	1545135615.9727
14.8537	18.2771	4.6763	1545135615.9727
14.8537	18.2771	4.6763	1545135616.0328
14.8537	18.2771	4.6763	1545135616.0328
14.8537	18.2771	4.6763	1545135616.0931
14.8537	18.2771	4.6763	1545135616.0931
14.8537	18.2771	4.6763	1545135616.153
14.8537	18.2771	4.6763	1545135616.153
14.8537	18.2771	4.6763	1545135616.2127
14.8537	18.2771	4.6763	1545135616.2127
14.8537	18.2771	4.6763	1545135616.2727
14.8537	18.2771	4.6763	1545135616.2727
14.8537	18.2771	4.6763	1545135616.3328
14.8537	18.2771	4.6763	1545135616.3328
14.8537	18.2771	4.6763	1545135616.393
14.8537	18.2771	4.6763	1545135616.393
14.8537	18.2771	4.6763	1545135616.4527
14.8537	18.2771	4.6763	1545135616.4527
14.8537	18.2771	4.6763	1545135616.5127
14.8537	18.2771	4.6763	1545135616.5127
14.8537	18.2771	4.6763	1545135616.5728
14.8537	18.2771	4.6763	1545135616.5728
14.8537	18.2771	4.6763	1545135616.6334
14.8537	18.2771	4.6763	1545135616.6334
14.8537	18.2771	4.6763	1545135616.6956
14.8537	18.2771	4.6763	1545135616.6956
14.8537	18.2771	4.6763	1545135616.7527
14.8537	18.2771	4.6763	1545135616.7527
